"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades"
"TATAMOTORS","EQ","07-Oct-2014","        502.75","        502.75","        516.80","        502.75","        505.00","        504.95","        509.83","    5404357","          2755294598.00","     115646"
"TATAMOTORS","EQ","08-Oct-2014","        504.95","        507.00","        512.70","        502.00","        509.10","        509.00","        509.17","    3921022","          1996467024.85","      65566"
"TATAMOTORS","EQ","09-Oct-2014","        509.00","        514.95","        522.50","        513.30","        518.30","        520.60","        517.72","    3718984","          1925390061.10","      46067"
"TATAMOTORS","EQ","10-Oct-2014","        520.60","        514.50","        514.50","        489.35","        494.90","        492.70","        497.19","    7455947","          3707052794.45","     105107"
"TATAMOTORS","EQ","13-Oct-2014","        492.70","        490.00","        498.20","        480.05","        496.10","        496.25","        489.60","    5138424","          2515786061.70","      93101"
"TATAMOTORS","EQ","14-Oct-2014","        496.25","        498.90","        500.20","        486.10","        489.25","        488.00","        490.67","    3845609","          1886909888.40","      76433"
"TATAMOTORS","EQ","16-Oct-2014","        488.00","        485.45","        501.10","        481.70","        484.45","        483.80","        492.28","    6573240","          3235855235.00","     108403"
"TATAMOTORS","EQ","17-Oct-2014","        483.80","        483.75","        483.75","        468.00","        475.35","        475.80","        475.83","    9493560","          4517350661.20","     126647"
"TATAMOTORS","EQ","20-Oct-2014","        475.80","        487.90","        497.00","        484.60","        493.20","        494.65","        492.88","    5777633","          2847697750.70","      75362"
"TATAMOTORS","EQ","21-Oct-2014","        494.65","        499.05","        504.15","        493.75","        502.80","        501.45","        500.06","    3930435","          1965472534.00","      61751"
"TATAMOTORS","EQ","22-Oct-2014","        501.45","        508.65","        520.50","        508.65","        518.65","        519.15","        515.40","    5780947","          2979495013.95","      86037"
"TATAMOTORS","EQ","23-Oct-2014","        519.15","        519.00","        519.00","        514.60","        515.45","        515.65","        516.31","     542351","           280023827.85","       7973"
"TATAMOTORS","EQ","27-Oct-2014","        515.65","        517.00","        518.00","        502.25","        503.30","        503.70","        506.90","    3143561","          1593482782.40","      52206"
"TATAMOTORS","EQ","28-Oct-2014","        503.70","        505.70","        511.30","        503.05","        509.00","        508.65","        508.40","    2396689","          1218468774.65","      35757"
"TATAMOTORS","EQ","29-Oct-2014","        508.65","        515.50","        527.45","        515.50","        525.50","        526.20","        522.58","    4369226","          2283290113.80","      66927"
"TATAMOTORS","EQ","30-Oct-2014","        526.20","        522.35","        531.35","        520.10","        525.00","        526.95","        526.45","    6176152","          3251442891.45","      78801"
"TATAMOTORS","EQ","31-Oct-2014","        526.95","        526.35","        538.50","        520.95","        535.60","        535.85","        531.79","    3914563","          2081741499.55","      60219"
"TATAMOTORS","EQ","03-Nov-2014","        535.85","        530.60","        535.90","        526.25","        530.80","        531.40","        530.96","    2764829","          1468010301.00","      43675"
"TATAMOTORS","EQ","05-Nov-2014","        531.40","        529.00","        539.80","        521.25","        536.20","        536.00","        535.48","    6515021","          3488661551.70","      77697"
"TATAMOTORS","EQ","07-Nov-2014","        536.00","        537.10","        543.95","        532.20","        533.70","        533.35","        536.42","    2454112","          1316426759.95","      33318"
"TATAMOTORS","EQ","10-Nov-2014","        533.35","        530.75","        534.45","        518.75","        523.35","        522.30","        523.93","    3353906","          1757199012.25","      45637"
"TATAMOTORS","EQ","11-Nov-2014","        522.30","        525.00","        527.50","        517.10","        523.05","        521.70","        521.90","    2523943","          1317250591.45","      57747"
"TATAMOTORS","EQ","12-Nov-2014","        521.70","        523.40","        536.90","        521.90","        530.00","        531.85","        532.44","    3579289","          1905748973.70","      70646"
"TATAMOTORS","EQ","13-Nov-2014","        531.85","        533.00","        536.00","        523.45","        526.55","        526.75","        528.25","    2769737","          1463121424.80","      61690"
"TATAMOTORS","EQ","14-Nov-2014","        526.75","        529.85","        536.80","        519.65","        522.50","        523.90","        529.62","    4667710","          2472119844.15","      78710"
"TATAMOTORS","EQ","17-Nov-2014","        523.90","        520.00","        547.55","        520.00","        545.15","        545.25","        540.43","    7083220","          3828003083.80","     135377"
"TATAMOTORS","EQ","18-Nov-2014","        545.25","        548.65","        550.70","        540.50","        541.55","        541.60","        543.99","    4499757","          2447818135.95","      97414"
"TATAMOTORS","EQ","19-Nov-2014","        541.60","        544.05","        544.95","        522.50","        530.45","        529.50","        532.38","    4628849","          2464289669.65","      80271"
"TATAMOTORS","EQ","20-Nov-2014","        529.50","        533.00","        533.85","        520.30","        525.70","        524.75","        523.19","    3788322","          1982003169.40","      44652"
"TATAMOTORS","EQ","21-Nov-2014","        524.75","        528.55","        539.40","        527.20","        531.70","        531.00","        532.10","    3976809","          2116043638.90","      60541"
"TATAMOTORS","EQ","24-Nov-2014","        531.00","        531.00","        538.65","        525.00","        528.00","        526.40","        529.74","    3753092","          1988181324.95","      49649"
"TATAMOTORS","EQ","25-Nov-2014","        526.40","        528.55","        529.05","        513.00","        524.00","        521.85","        521.19","    4313395","          2248085409.65","      60595"
"TATAMOTORS","EQ","26-Nov-2014","        521.85","        521.70","        524.80","        515.00","        520.90","        519.95","        520.04","    4589398","          2386671990.60","      68491"
"TATAMOTORS","EQ","27-Nov-2014","        519.95","        515.00","        522.85","        511.50","        521.85","        519.95","        516.41","    5641394","          2913250165.15","      61948"
"TATAMOTORS","EQ","28-Nov-2014","        519.95","        524.40","        539.00","        521.50","        531.90","        533.50","        530.02","    8174796","          4332786934.10","      84518"
"TATAMOTORS","EQ","01-Dec-2014","        533.50","        539.85","        539.85","        530.10","        535.05","        536.00","        534.52","    5093458","          2722536582.35","     134346"
"TATAMOTORS","EQ","02-Dec-2014","        536.00","        535.70","        535.80","        528.10","        529.00","        528.95","        530.50","    3555543","          1886210374.05","      42325"
"TATAMOTORS","EQ","03-Dec-2014","        528.95","        535.20","        538.80","        526.30","        528.30","        529.00","        532.03","    3997174","          2126603293.60","      66472"
"TATAMOTORS","EQ","04-Dec-2014","        529.00","        534.00","        537.25","        522.00","        528.40","        527.75","        526.90","    3600835","          1897287996.80","      59706"
"TATAMOTORS","EQ","05-Dec-2014","        527.75","        524.45","        530.75","        522.45","        524.95","        525.35","        526.47","    2443317","          1286326337.75","      37122"
"TATAMOTORS","EQ","08-Dec-2014","        525.35","        525.10","        530.50","        513.70","        515.60","        515.70","        520.94","    3102060","          1615981495.50","      54495"
"TATAMOTORS","EQ","09-Dec-2014","        515.70","        517.25","        520.85","        501.35","        503.25","        503.25","        509.20","    5503173","          2802240898.30","      98340"
"TATAMOTORS","EQ","10-Dec-2014","        503.25","        496.00","        514.90","        493.20","        510.00","        511.00","        506.15","    5561474","          2814944803.15","      76614"
"TATAMOTORS","EQ","11-Dec-2014","        511.00","        506.80","        512.80","        498.00","        504.30","        503.90","        504.00","    4026431","          2029315812.35","      73582"
"TATAMOTORS","EQ","12-Dec-2014","        503.90","        498.90","        507.75","        496.00","        497.20","        499.95","        502.36","    3859003","          1938608441.35","      69189"
"TATAMOTORS","EQ","15-Dec-2014","        499.95","        494.90","        501.80","        492.35","        496.50","        493.95","        496.98","    3855125","          1915932113.35","      67407"
"TATAMOTORS","EQ","16-Dec-2014","        493.95","        490.00","        491.70","        478.50","        486.05","        481.65","        483.76","    4762142","          2303735036.95","     130085"
"TATAMOTORS","EQ","17-Dec-2014","        481.65","        478.60","        486.40","        468.65","        475.30","        475.80","        475.44","    6172599","          2934724044.75","      80878"
"TATAMOTORS","EQ","18-Dec-2014","        475.80","        481.05","        490.00","        480.85","        485.05","        484.90","        485.14","    4370887","          2120513275.00","      77199"
"TATAMOTORS","EQ","19-Dec-2014","        484.90","        490.30","        497.80","        484.15","        488.00","        485.90","        491.42","    4616429","          2268602553.45","      73032"
"TATAMOTORS","EQ","22-Dec-2014","        485.90","        486.10","        497.30","        481.35","        496.00","        494.70","        489.65","    3191672","          1562805376.90","      68368"
"TATAMOTORS","EQ","23-Dec-2014","        494.70","        496.80","        501.45","        485.60","        488.05","        488.15","        492.88","    4121567","          2031447706.20","      48543"
"TATAMOTORS","EQ","24-Dec-2014","        488.15","        490.15","        492.75","        481.55","        483.80","        483.95","        485.49","    6440960","          3126997284.55","      44534"
"TATAMOTORS","EQ","26-Dec-2014","        483.95","        483.00","        487.55","        478.95","        485.40","        485.15","        482.70","    2314336","          1117138964.85","      31678"
"TATAMOTORS","EQ","29-Dec-2014","        485.15","        485.15","        498.00","        485.15","        495.50","        495.05","        494.98","    2788674","          1380328692.65","      76734"
"TATAMOTORS","EQ","30-Dec-2014","        495.05","        499.00","        499.50","        490.25","        494.20","        493.75","        494.02","    1683677","           831772443.45","      27473"
"TATAMOTORS","EQ","31-Dec-2014","        493.75","        494.50","        498.70","        491.05","        495.30","        495.55","        495.24","    3183466","          1576568979.45","      50748"
"TATAMOTORS","EQ","01-Jan-2015","        495.55","        494.50","        499.45","        492.25","        498.55","        498.45","        496.76","     934528","           464233503.40","      12769"
"TATAMOTORS","EQ","02-Jan-2015","        498.45","        497.25","        517.40","        497.25","        513.50","        511.80","        510.18","    4148596","          2116514668.95","      60297"
"TATAMOTORS","EQ","05-Jan-2015","        511.80","        510.10","        526.00","        506.70","        524.10","        523.80","        518.60","    6686952","          3467849662.00","      89227"
"TATAMOTORS","EQ","06-Jan-2015","        523.80","        514.35","        514.35","        499.25","        502.00","        501.40","        504.78","    7894918","          3985170190.70","     160548"
"TATAMOTORS","EQ","07-Jan-2015","        501.40","        495.00","        500.40","        489.20","        493.70","        493.85","        494.52","    9134678","          4517269079.10","     166649"
"TATAMOTORS","EQ","08-Jan-2015","        493.85","        504.00","        514.80","        501.00","        510.00","        512.00","        507.92","    5476843","          2781791592.45","     118182"
"TATAMOTORS","EQ","09-Jan-2015","        512.00","        521.25","        524.95","        515.50","        521.00","        522.30","        520.89","    4010545","          2089058222.80","      65449"
"TATAMOTORS","EQ","12-Jan-2015","        522.30","        518.50","        524.70","        511.25","        520.95","        522.30","        518.46","    2533395","          1313463755.80","      46938"
"TATAMOTORS","EQ","13-Jan-2015","        522.30","        520.35","        525.70","        515.25","        518.85","        519.45","        520.21","    4282874","          2227996719.25","     108600"
"TATAMOTORS","EQ","14-Jan-2015","        519.45","        521.50","        526.65","        513.95","        520.20","        520.35","        519.72","    6006186","          3121545709.90","     150795"
"TATAMOTORS","EQ","15-Jan-2015","        520.35","        528.30","        536.00","        523.75","        529.05","        532.95","        530.82","    6829305","          3625152251.80","     103995"
"TATAMOTORS","EQ","16-Jan-2015","        532.95","        531.10","        535.80","        522.40","        525.50","        525.75","        526.46","    4205034","          2213792796.35","     116101"
"TATAMOTORS","EQ","19-Jan-2015","        525.75","        526.50","        539.60","        523.15","        536.95","        538.50","        533.54","    4568341","          2437370243.70","      80811"
"TATAMOTORS","EQ","20-Jan-2015","        538.50","        538.75","        561.00","        534.75","        559.95","        559.20","        548.76","    6075180","          3333843231.05","     113370"
"TATAMOTORS","EQ","21-Jan-2015","        559.20","        556.85","        558.45","        546.00","        550.45","        551.50","        551.80","    6452158","          3560310824.35","      96859"
"TATAMOTORS","EQ","22-Jan-2015","        551.50","        550.65","        568.70","        548.55","        566.10","        566.50","        562.29","    5946787","          3343822905.55","     107930"
"TATAMOTORS","EQ","23-Jan-2015","        566.50","        575.00","        591.15","        574.00","        586.10","        588.45","        582.50","    7682336","          4474984692.15","      92066"
"TATAMOTORS","EQ","27-Jan-2015","        588.45","        596.05","        607.70","        596.05","        606.00","        604.55","        601.15","    7136967","          4290411449.75","     196320"
"TATAMOTORS","EQ","28-Jan-2015","        604.55","        599.00","        599.20","        587.00","        588.05","        589.20","        592.08","    8209728","          4860791955.90","     104919"
"TATAMOTORS","EQ","29-Jan-2015","        589.20","        586.00","        600.70","        580.60","        597.00","        598.60","        594.14","    5812166","          3453248019.85","      85051"
"TATAMOTORS","EQ","30-Jan-2015","        598.60","        601.40","        604.70","        581.10","        586.40","        585.15","        588.21","    4136616","          2433180217.40","      86101"
"TATAMOTORS","EQ","02-Feb-2015","        585.15","        587.80","        595.90","        580.85","        592.25","        592.50","        587.98","    4316925","          2538270511.05","      88096"
"TATAMOTORS","EQ","03-Feb-2015","        592.50","        597.65","        612.40","        596.20","        598.15","        603.30","        604.73","    6035606","          3649924353.50","      96822"
"TATAMOTORS","EQ","04-Feb-2015","        603.30","        606.65","        606.65","        588.20","        592.00","        591.40","        594.17","    3362648","          1998001258.25","      47277"
"TATAMOTORS","EQ","05-Feb-2015","        591.40","        591.00","        602.90","        582.00","        587.60","        589.20","        593.51","    6774777","          4020908756.15","      89368"
"TATAMOTORS","EQ","06-Feb-2015","        589.20","        567.05","        572.00","        552.20","        559.95","        559.60","        559.06","   12091509","          6759853519.45","     138040"
"TATAMOTORS","EQ","09-Feb-2015","        559.60","        550.00","        554.45","        541.30","        542.80","        542.65","        548.07","    4579430","          2509870470.20","     103468"
"TATAMOTORS","EQ","10-Feb-2015","        542.65","        544.00","        568.00","        543.35","        563.70","        564.10","        556.33","    5557625","          3091876969.95","     152320"
"TATAMOTORS","EQ","11-Feb-2015","        564.10","        567.00","        571.40","        553.35","        560.15","        558.90","        558.41","    4588336","          2562189629.95","      48774"
"TATAMOTORS","EQ","12-Feb-2015","        558.90","        562.20","        566.00","        552.50","        563.15","        561.80","        559.76","    5430678","          3039901218.90","      85995"
"TATAMOTORS","EQ","13-Feb-2015","        561.80","        562.70","        567.20","        555.00","        565.20","        565.55","        561.80","    3469320","          1949049513.10","      52803"
"TATAMOTORS","EQ","16-Feb-2015","        565.55","        569.00","        580.45","        565.50","        574.00","        574.15","        575.40","    5732125","          3298263769.55","      86836"
"TATAMOTORS","EQ","18-Feb-2015","        574.15","        572.70","        587.00","        560.65","        583.10","        584.30","        578.82","    5784461","          3348168566.35","      82272"
"TATAMOTORS","EQ","19-Feb-2015","        584.30","        586.00","        592.55","        572.10","        578.00","        576.55","        579.88","    4271131","          2476747491.30","      58383"
"TATAMOTORS","EQ","20-Feb-2015","        576.55","        579.50","        585.00","        572.25","        580.00","        579.90","        579.54","    3865784","          2240388482.75","      55828"
"TATAMOTORS","EQ","23-Feb-2015","        579.90","        582.00","        584.45","        572.05","        575.50","        574.20","        577.53","    3008142","          1737279131.90","      57776"
"TATAMOTORS","EQ","24-Feb-2015","        574.20","        577.00","        578.00","        559.95","        566.00","        564.40","        565.35","    4304190","          2433353028.80","     112352"
"TATAMOTORS","EQ","25-Feb-2015","        564.40","        566.70","        576.00","        564.00","        567.00","        568.20","        570.34","    3050026","          1739566333.60","     112897"
"TATAMOTORS","EQ","26-Feb-2015","        568.20","        570.10","        572.05","        557.35","        562.40","        560.65","        564.14","    3533029","          1993124711.60","     110847"
"TATAMOTORS","EQ","27-Feb-2015","        560.65","        567.05","        581.00","        563.50","        574.00","        575.15","        573.35","    4310800","          2471588625.50","      71172"
"TATAMOTORS","EQ","28-Feb-2015","        575.15","        576.85","        598.95","        563.80","        597.50","        593.35","        581.82","    4108469","          2390391746.35","      52826"
"TATAMOTORS","EQ","02-Mar-2015","        593.35","        597.40","        601.00","        573.10","        584.15","        585.00","        583.67","    4899347","          2859614784.50","      87452"
"TATAMOTORS","EQ","03-Mar-2015","        585.00","        582.50","        582.50","        572.00","        573.00","        574.10","        574.72","    3555077","          2043190787.60","      61743"
"TATAMOTORS","EQ","04-Mar-2015","        574.10","        581.50","        592.10","        570.10","        574.60","        574.10","        582.51","    6176534","          3597863809.80","     100471"
"TATAMOTORS","EQ","05-Mar-2015","        574.10","        576.00","        577.80","        567.70","        570.60","        570.70","        570.93","    3318912","          1894876196.85","      54186"
"TATAMOTORS","EQ","09-Mar-2015","        570.70","        571.00","        573.60","        562.00","        563.10","        565.10","        567.15","    3528212","          2001038187.10","      79654"
"TATAMOTORS","EQ","10-Mar-2015","        565.10","        567.90","        572.70","        558.70","        561.00","        560.20","        565.60","    3875591","          2192050848.55","      95351"
"TATAMOTORS","EQ","11-Mar-2015","        560.20","        561.00","        565.20","        548.20","        551.10","        550.90","        553.58","    3151043","          1744367345.60","      49654"
"TATAMOTORS","EQ","12-Mar-2015","        550.90","        554.90","        566.95","        554.30","        564.95","        563.90","        563.09","    3394342","          1911332413.90","      52210"
"TATAMOTORS","EQ","13-Mar-2015","        563.90","        565.65","        565.70","        555.10","        559.00","        558.35","        559.33","    5325356","          2978626224.65","      78654"
"TATAMOTORS","EQ","16-Mar-2015","        558.35","        559.05","        565.70","        554.25","        558.10","        556.90","        558.76","    2757396","          1540715639.10","      55050"
"TATAMOTORS","EQ","17-Mar-2015","        556.90","        564.00","        579.00","        562.40","        569.90","        571.55","        571.05","    5338621","          3048623055.85","      75991"
"TATAMOTORS","EQ","18-Mar-2015","        571.55","        570.35","        571.00","        556.50","        560.65","        560.20","        562.65","    4521120","          2543808946.35","      93145"
"TATAMOTORS","EQ","19-Mar-2015","        560.20","        565.00","        568.95","        551.25","        552.45","        553.80","        560.74","    3260146","          1828107646.95","      58113"
"TATAMOTORS","EQ","20-Mar-2015","        553.80","        548.95","        550.65","        541.00","        549.00","        547.60","        546.22","    5065418","          2766821604.30","     118862"
"TATAMOTORS","EQ","23-Mar-2015","        547.60","        548.05","        557.80","        548.05","        552.00","        551.45","        552.82","    3120391","          1725020959.20","      61905"
"TATAMOTORS","EQ","24-Mar-2015","        551.45","        551.80","        552.50","        528.40","        531.80","        532.25","        541.55","    4471090","          2421313829.30","      81591"
"TATAMOTORS","EQ","25-Mar-2015","        532.25","        535.50","        545.60","        533.50","        541.00","        541.85","        540.09","    8533721","          4609000426.35","     122890"
"TATAMOTORS","EQ","26-Mar-2015","        541.85","        530.90","        539.00","        520.80","        526.80","        524.25","        530.06","    6475129","          3432233332.55","      87728"
"TATAMOTORS","EQ","27-Mar-2015","        524.25","        525.65","        536.80","        518.15","        535.00","        535.35","        530.65","    4671141","          2478759078.95","      81888"
"TATAMOTORS","EQ","30-Mar-2015","        535.35","        536.85","        541.05","        531.35","        540.20","        540.00","        536.09","    3969941","          2128243271.05","      82911"
"TATAMOTORS","EQ","31-Mar-2015","        540.00","        540.15","        559.80","        537.60","        550.60","        550.20","        549.67","    5352135","          2941888163.90","     142278"
"TATAMOTORS","EQ","01-Apr-2015","        550.20","        549.10","        566.40","        548.00","        566.10","        564.90","        557.30","    4177702","          2328241330.40","      95664"
"TATAMOTORS","EQ","06-Apr-2015","        564.90","        563.90","        573.50","        555.35","        566.50","        568.15","        569.34","    5728358","          3261384896.30","     102382"
"TATAMOTORS","EQ","07-Apr-2015","        568.15","        569.05","        570.70","        554.05","        561.00","        560.35","        560.60","    3201751","          1794911677.45","      61991"
"TATAMOTORS","EQ","08-Apr-2015","        560.35","        565.00","        569.60","        559.20","        563.00","        561.50","        564.54","    3774897","          2131064907.85","      77756"
"TATAMOTORS","EQ","09-Apr-2015","        561.50","        562.80","        564.85","        552.25","        560.00","        559.90","        557.80","    3043135","          1697464027.40","      54869"
"TATAMOTORS","EQ","10-Apr-2015","        559.90","        558.80","        569.40","        555.55","        561.85","        562.65","        561.79","    2808049","          1577538987.00","      46542"
"TATAMOTORS","EQ","13-Apr-2015","        562.65","        563.00","        563.90","        552.45","        556.15","        556.25","        555.97","    2889208","          1606307690.00","      87262"
"TATAMOTORS","EQ","15-Apr-2015","        556.25","        551.25","        551.25","        538.25","        539.95","        540.45","        544.39","    4118983","          2242315883.30","     137919"
"TATAMOTORS","EQ","16-Apr-2015","        540.45","        543.75","        551.25","        534.20","        538.40","        541.25","        542.92","    4027716","          2186730509.65","      89074"
"TATAMOTORS","EQ","17-Apr-2015","        541.25","        541.50","        544.80","        534.15","        534.15","        535.35","        539.53","    2728290","          1471986111.65","      73343"
