"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades"
"TATAMOTORS","EQ","07-Aug-2009","        418.40","        492.40","        492.40","        400.00","        408.50","        414.70","        410.55","    9332577","          3831488229.35","-"
"TATAMOTORS","EQ","10-Aug-2009","        414.70","        421.00","        424.90","        394.15","        399.50","        403.85","        406.98","    7966699","          3242297680.80","-"
"TATAMOTORS","EQ","11-Aug-2009","        403.85","        405.35","        436.40","        393.20","        431.05","        430.50","        424.19","   11327981","          4805182539.50","-"
"TATAMOTORS","EQ","12-Aug-2009","        430.50","        411.55","        450.70","        411.55","        449.40","        448.25","        431.44","   10307989","          4447246852.90","-"
"TATAMOTORS","EQ","13-Aug-2009","        448.25","        451.60","        474.60","        446.00","        473.50","        473.05","        460.73","    9632900","          4438211169.05","-"
"TATAMOTORS","EQ","14-Aug-2009","        473.05","        476.10","        476.10","        460.40","        464.80","        467.50","        467.95","    8160190","          3818584894.95","-"
"TATAMOTORS","EQ","17-Aug-2009","        467.50","        446.15","        461.00","        432.10","        436.50","        435.65","        447.19","    5049069","          2257908605.35","-"
"TATAMOTORS","EQ","18-Aug-2009","        435.65","        437.90","        446.55","        422.35","        438.80","        440.05","        437.45","    7498037","          3280036721.40","-"
"TATAMOTORS","EQ","19-Aug-2009","        440.05","        442.00","        442.00","        425.15","        428.60","        429.70","        433.24","    4722934","          2046180522.70","-"
"TATAMOTORS","EQ","20-Aug-2009","        429.70","        435.80","        440.00","        425.60","        427.00","        428.90","        434.31","    4003103","          1738581207.15","-"
"TATAMOTORS","EQ","21-Aug-2009","        428.90","        423.00","        436.80","        417.55","        431.60","        432.85","        431.62","    4702639","          2029759560.55","-"
"TATAMOTORS","EQ","24-Aug-2009","        432.85","        440.00","        461.70","        438.30","        458.10","        458.85","        451.00","    4931423","          2224058862.95","-"
"TATAMOTORS","EQ","25-Aug-2009","        458.85","        453.00","        493.15","        451.15","        488.85","        490.35","        475.14","    9098617","          4323150925.80","-"
"TATAMOTORS","EQ","26-Aug-2009","        490.35","        490.00","        505.70","        482.25","        502.50","        499.70","        497.62","    7415023","          3689826906.30","-"
"TATAMOTORS","EQ","27-Aug-2009","        499.70","        493.40","        496.00","        483.20","        485.00","        486.10","        489.27","    4948490","          2421140445.55","-"
"TATAMOTORS","EQ","28-Aug-2009","        486.10","        486.70","        494.85","        476.40","        492.90","        490.45","        487.83","    4924053","          2402118296.45","-"
"TATAMOTORS","EQ","31-Aug-2009","        490.45","        482.05","        495.00","        475.55","        492.15","        489.70","        487.01","    5412702","          2636038133.90","-"
"TATAMOTORS","EQ","01-Sep-2009","        489.70","        491.40","        522.90","        476.80","        512.00","        516.00","        509.55","   11924392","          6076092535.90","-"
"TATAMOTORS","EQ","02-Sep-2009","        516.00","        500.00","        526.40","        492.60","        519.00","        520.15","        518.28","    7992650","          4142432489.30","-"
"TATAMOTORS","EQ","03-Sep-2009","        520.15","        523.00","        530.45","        506.80","        507.90","        510.30","        518.86","    4946893","          2566733587.65","-"
"TATAMOTORS","EQ","04-Sep-2009","        510.30","        511.10","        516.60","        496.55","        506.60","        508.30","        504.52","    6013102","          3033737339.80","-"
"TATAMOTORS","EQ","07-Sep-2009","        508.30","        510.30","        576.65","        509.30","        572.00","        566.00","        541.66","   10576645","          5728933326.65","-"
"TATAMOTORS","EQ","08-Sep-2009","        566.00","        572.95","        575.00","        546.65","        559.90","        565.75","        561.59","   10275348","          5770557113.95","-"
"TATAMOTORS","EQ","09-Sep-2009","        565.75","        560.00","        564.00","        548.05","        556.00","        557.05","        556.26","    4598480","          2557954298.65","-"
"TATAMOTORS","EQ","10-Sep-2009","        557.05","        559.95","        577.70","        557.40","        557.40","        562.65","        568.02","    5969257","          3390660477.05","-"
"TATAMOTORS","EQ","11-Sep-2009","        562.65","        560.05","        568.00","        539.15","        555.00","        550.30","        554.88","    4213258","          2337831571.50","-"
"TATAMOTORS","EQ","14-Sep-2009","        550.30","        528.45","        566.80","        528.45","        561.70","        564.30","        552.80","    5102312","          2820570566.25","-"
"TATAMOTORS","EQ","15-Sep-2009","        564.30","        564.00","        574.00","        562.35","        569.90","        569.05","        569.26","    3407199","          1939589959.90","-"
"TATAMOTORS","EQ","16-Sep-2009","        569.05","        575.00","        609.00","        570.10","        604.50","        604.75","        590.08","    8904569","          5254445496.20","-"
"TATAMOTORS","EQ","17-Sep-2009","        604.75","        605.00","        619.75","        597.65","        600.00","        605.75","        608.23","    6196591","          3768946458.80","-"
"TATAMOTORS","EQ","18-Sep-2009","        605.75","        601.00","        606.65","        591.05","        596.00","        599.90","        599.34","    4151397","          2488098433.10","-"
"TATAMOTORS","EQ","22-Sep-2009","        599.90","        599.45","        620.90","        591.05","        612.70","        614.85","        613.86","    4946668","          3036575382.20","-"
"TATAMOTORS","EQ","23-Sep-2009","        614.85","        615.90","        619.80","        605.20","        607.50","        607.95","        612.67","    2991895","          1833034581.20","-"
"TATAMOTORS","EQ","24-Sep-2009","        607.95","        600.00","        610.65","        594.50","        604.00","        604.05","        601.64","    4476922","          2693504472.45","-"
"TATAMOTORS","EQ","25-Sep-2009","        604.05","        600.00","        604.00","        590.10","        590.10","        593.45","        596.97","    2945419","          1758322814.15","-"
"TATAMOTORS","EQ","29-Sep-2009","        593.45","        595.10","        607.00","        589.50","        590.60","        592.20","        596.11","    1658611","           988719758.25","-"
"TATAMOTORS","EQ","30-Sep-2009","        592.20","        595.00","        597.45","        583.10","        591.40","        591.15","        589.72","    3101128","          1828804870.25","-"
"TATAMOTORS","EQ","01-Oct-2009","        591.15","        594.80","        595.95","        577.05","        577.25","        579.90","        584.43","    2300562","          1344527971.55","-"
"TATAMOTORS","EQ","05-Oct-2009","        579.90","        495.00","        575.40","        495.00","        562.50","        563.45","        568.12","    2087232","          1185795953.95","-"
"TATAMOTORS","EQ","06-Oct-2009","        563.45","        566.90","        569.80","        533.90","        555.60","        558.00","        547.67","    5187703","          2841157265.15","-"
"TATAMOTORS","EQ","07-Oct-2009","        558.00","        563.00","        574.00","        554.50","        555.65","        558.30","        565.19","    2555880","          1444568503.80","-"
"TATAMOTORS","EQ","08-Oct-2009","        558.30","        560.10","        600.00","        560.10","        588.00","        589.25","        584.23","    5549534","          3242185408.35","-"
"TATAMOTORS","EQ","09-Oct-2009","        589.25","        595.10","        598.95","        541.00","        542.00","        545.65","        557.17","    7228015","          4027246818.85","-"
"TATAMOTORS","EQ","12-Oct-2009","        545.65","        548.40","        555.75","        539.00","        547.00","        548.30","        548.00","    3648346","          1999306976.75","-"
"TATAMOTORS","EQ","14-Oct-2009","        548.30","        554.00","        580.75","        554.00","        574.20","        574.75","        570.00","    6387585","          3640912899.95","-"
"TATAMOTORS","EQ","15-Oct-2009","        574.75","        591.15","        591.15","        565.10","        573.05","        573.25","        575.30","    4229305","          2433121231.20","-"
"TATAMOTORS","EQ","16-Oct-2009","        573.25","        571.75","        582.10","        554.00","        581.00","        579.30","        573.11","    3037640","          1740889769.60","-"
"TATAMOTORS","EQ","17-Oct-2009","        579.30","        580.00","        584.70","        571.65","        573.00","        577.60","        578.69","     422518","           244505735.05","-"
"TATAMOTORS","EQ","20-Oct-2009","        577.60","        570.20","        592.00","        556.00","        576.50","        579.85","        584.86","    3968636","          2321083846.75","-"
"TATAMOTORS","EQ","21-Oct-2009","        579.85","        576.85","        579.50","        550.00","        558.00","        554.85","        564.32","    2904693","          1639164239.45","-"
"TATAMOTORS","EQ","22-Oct-2009","        554.85","        553.80","        554.80","        535.80","        544.20","        541.50","        544.79","    3606267","          1964666551.25","-"
"TATAMOTORS","EQ","23-Oct-2009","        541.50","        550.00","        552.75","        525.55","        528.00","        529.30","        536.44","    5080934","          2725603546.85","-"
"TATAMOTORS","EQ","26-Oct-2009","        529.30","        533.95","        553.75","        518.50","        538.35","        539.40","        538.12","    8361642","          4499539651.10","-"
"TATAMOTORS","EQ","27-Oct-2009","        539.40","        535.00","        563.80","        535.00","        547.00","        548.35","        553.09","   11917016","          6591192636.25","-"
"TATAMOTORS","EQ","28-Oct-2009","        548.35","        549.00","        571.45","        542.50","        562.00","        562.05","        560.63","    9195149","          5155066539.50","-"
"TATAMOTORS","EQ","29-Oct-2009","        562.05","        555.00","        564.00","        533.50","        547.50","        555.25","        547.79","   10223444","          5600344680.75","-"
"TATAMOTORS","EQ","30-Oct-2009","        555.25","        563.70","        574.90","        552.10","        566.00","        567.25","        567.09","    6501689","          3687013922.05","-"
"TATAMOTORS","EQ","03-Nov-2009","        567.25","        563.50","        579.70","        548.20","        550.00","        552.35","        568.35","    4983216","          2832215900.30","-"
"TATAMOTORS","EQ","04-Nov-2009","        552.35","        564.00","        574.00","        544.20","        574.00","        570.20","        562.20","    4996974","          2809283369.85","-"
"TATAMOTORS","EQ","05-Nov-2009","        570.20","        570.00","        578.80","        556.40","        574.50","        575.30","        566.23","    4008487","          2269733674.75","-"
"TATAMOTORS","EQ","06-Nov-2009","        575.30","        585.00","        588.75","        565.25","        569.20","        569.95","        578.37","    4988673","          2885278333.60","-"
"TATAMOTORS","EQ","09-Nov-2009","        569.95","        573.90","        583.00","        564.80","        579.50","        580.70","        574.92","    3209792","          1845368650.80","-"
"TATAMOTORS","EQ","10-Nov-2009","        580.70","        584.00","        606.70","        579.30","        596.40","        593.60","        596.35","    6532426","          3895600247.15","-"
"TATAMOTORS","EQ","11-Nov-2009","        593.60","        596.00","        630.00","        596.00","        620.80","        621.60","        618.22","    6689277","          4135432017.30","-"
"TATAMOTORS","EQ","12-Nov-2009","        621.60","        620.05","        636.50","        613.50","        619.35","        619.15","        624.08","    5936044","          3704586336.40","-"
"TATAMOTORS","EQ","13-Nov-2009","        619.15","        619.00","        626.50","        613.35","        618.30","        619.95","        620.12","    2940721","          1823611685.75","-"
"TATAMOTORS","EQ","16-Nov-2009","        619.95","        622.00","        640.00","        621.00","        633.65","        634.85","        634.98","    2887664","          1833595140.15","-"
"TATAMOTORS","EQ","17-Nov-2009","        634.85","        635.00","        642.00","        616.05","        625.20","        626.55","        628.31","    4228606","          2656893870.00","-"
"TATAMOTORS","EQ","18-Nov-2009","        626.55","        625.00","        649.85","        624.25","        646.30","        646.45","        639.67","    3630127","          2322077197.10","-"
"TATAMOTORS","EQ","19-Nov-2009","        646.45","        647.00","        656.90","        632.10","        637.50","        637.10","        646.31","    3461992","          2237506044.80","-"
"TATAMOTORS","EQ","20-Nov-2009","        637.10","        634.40","        647.00","        615.50","        644.00","        641.90","        637.80","    2994885","          1910151520.75","-"
"TATAMOTORS","EQ","23-Nov-2009","        641.90","        646.40","        652.90","        640.50","        646.80","        647.45","        646.87","    2164434","          1400113423.95","-"
"TATAMOTORS","EQ","24-Nov-2009","        647.45","        647.05","        663.50","        645.05","        649.15","        650.05","        655.17","    3737442","          2448642209.20","-"
"TATAMOTORS","EQ","25-Nov-2009","        650.05","        645.50","        657.00","        641.30","        643.90","        644.35","        649.37","    2310866","          1500615766.85","-"
"TATAMOTORS","EQ","26-Nov-2009","        644.35","        648.00","        649.80","        610.75","        643.25","        633.35","        630.40","    7192648","          4534216957.45","-"
"TATAMOTORS","EQ","27-Nov-2009","        633.35","        640.00","        640.00","        610.00","        619.95","        629.25","        623.76","    3703135","          2309876722.05","-"
"TATAMOTORS","EQ","30-Nov-2009","        629.25","        637.80","        666.80","        631.10","        664.00","        663.15","        658.58","    4242240","          2793855725.65","-"
"TATAMOTORS","EQ","01-Dec-2009","        663.15","        682.80","        707.70","        668.10","        706.00","        703.00","        689.29","    5884078","          4055854165.20","-"
"TATAMOTORS","EQ","02-Dec-2009","        703.00","        707.00","        743.95","        707.00","        733.00","        733.00","        727.98","    8930210","          6500994948.80","-"
"TATAMOTORS","EQ","03-Dec-2009","        733.00","        738.45","        738.45","        702.90","        709.05","        706.80","        716.48","    4361016","          3124590275.05","-"
"TATAMOTORS","EQ","04-Dec-2009","        706.80","        690.00","        719.90","        690.00","        710.25","        709.55","        712.37","    3157880","          2249574929.50","-"
"TATAMOTORS","EQ","07-Dec-2009","        709.55","        706.00","        723.85","        700.10","        702.50","        704.00","        709.51","    2884746","          2046765072.60","-"
"TATAMOTORS","EQ","08-Dec-2009","        704.00","        695.15","        725.00","        695.15","        724.00","        723.50","        713.89","    3383253","          2415259125.00","-"
"TATAMOTORS","EQ","09-Dec-2009","        723.50","        720.00","        728.90","        715.30","        718.20","        719.50","        721.98","    2306880","          1665524063.20","-"
"TATAMOTORS","EQ","10-Dec-2009","        719.50","        721.50","        723.85","        711.00","        713.00","        713.25","        715.75","    2367975","          1694880281.10","-"
"TATAMOTORS","EQ","11-Dec-2009","        713.25","        718.85","        726.00","        706.00","        713.00","        711.90","        715.87","    2299027","          1645815209.35","-"
"TATAMOTORS","EQ","14-Dec-2009","        711.90","        710.00","        720.00","        707.10","        709.10","        710.55","        713.31","    2016211","          1438183390.15","-"
"TATAMOTORS","EQ","15-Dec-2009","        710.55","        708.00","        717.20","        686.10","        687.90","        688.70","        698.57","    3133438","          2188941124.60","-"
"TATAMOTORS","EQ","16-Dec-2009","        688.70","        684.50","        712.95","        684.50","        712.00","        709.55","        701.95","    4602320","          3230608899.60","-"
"TATAMOTORS","EQ","17-Dec-2009","        709.55","        711.90","        717.90","        703.85","        712.80","        712.20","        710.91","    2906606","          2066331214.35","-"
"TATAMOTORS","EQ","18-Dec-2009","        712.20","        712.20","        739.95","        711.10","        734.55","        733.95","        731.57","    4446230","          3252716452.35","-"
"TATAMOTORS","EQ","21-Dec-2009","        733.95","        737.00","        748.90","        723.70","        726.50","        727.15","        734.77","    2604752","          1913881438.90","-"
"TATAMOTORS","EQ","22-Dec-2009","        727.15","        733.85","        736.95","        720.40","        727.00","        725.75","        728.05","    1811094","          1318572163.85","-"
"TATAMOTORS","EQ","23-Dec-2009","        725.75","        728.10","        750.80","        726.00","        745.90","        746.45","        741.56","    2438927","          1808615470.55","-"
"TATAMOTORS","EQ","24-Dec-2009","        746.45","        748.10","        787.85","        747.00","        777.60","        779.80","        769.89","    4852186","          3735626213.80","-"
"TATAMOTORS","EQ","29-Dec-2009","        779.80","        785.00","        792.80","        771.00","        786.00","        786.05","        786.77","    2943485","          2315855958.25","-"
"TATAMOTORS","EQ","30-Dec-2009","        786.05","        775.00","        796.70","        775.00","        787.30","        786.10","        789.62","    2977903","          2351399914.35","-"
"TATAMOTORS","EQ","31-Dec-2009","        786.10","        790.05","        799.60","        781.10","        782.00","        791.55","        792.24","    5476467","          4338650662.45","-"
"TATAMOTORS","EQ","04-Jan-2010","        791.55","        789.90","        829.00","        789.30","        827.05","        826.45","        815.65","    5522060","          4504043975.30","-"
"TATAMOTORS","EQ","05-Jan-2010","        826.45","        820.00","        844.70","        774.45","        813.55","        812.05","        823.43","    4683627","          3856628583.20","-"
"TATAMOTORS","EQ","06-Jan-2010","        812.05","        819.70","        823.40","        805.10","        813.90","        813.30","        814.75","    2966347","          2416823372.30","-"
"TATAMOTORS","EQ","07-Jan-2010","        813.30","        814.50","        818.30","        780.00","        783.00","        785.50","        789.80","    4496180","          3551081037.65","-"
"TATAMOTORS","EQ","08-Jan-2010","        785.50","        790.00","        804.80","        785.05","        789.25","        789.80","        794.78","    3264144","          2594286241.45","-"
"TATAMOTORS","EQ","11-Jan-2010","        789.80","        799.00","        799.00","        782.25","        791.00","        790.15","        790.04","    2330275","          1841016694.40","-"
"TATAMOTORS","EQ","12-Jan-2010","        790.15","        788.00","        797.00","        781.05","        787.25","        786.30","        788.90","    2108807","          1663643866.05","-"
"TATAMOTORS","EQ","13-Jan-2010","        786.30","        785.00","        794.40","        772.10","        786.10","        784.95","        782.91","    3494394","          2735803596.80","-"
"TATAMOTORS","EQ","14-Jan-2010","        784.95","        786.00","        792.30","        779.55","        780.50","        782.15","        785.00","    1706935","          1339941413.65","-"
"TATAMOTORS","EQ","15-Jan-2010","        782.15","        783.00","        803.50","        775.00","        797.00","        797.20","        792.46","    3750935","          2972466583.60","-"
"TATAMOTORS","EQ","18-Jan-2010","        797.20","        793.65","        813.70","        785.25","        812.00","        810.85","        803.86","    3711513","          2983541818.30","-"
"TATAMOTORS","EQ","19-Jan-2010","        810.85","        813.00","        818.80","        802.05","        808.00","        806.70","        811.10","    2287394","          1855307041.85","-"
"TATAMOTORS","EQ","20-Jan-2010","        806.70","        810.00","        812.40","        799.05","        799.90","        804.95","        805.17","    2015455","          1622787106.25","-"
"TATAMOTORS","EQ","21-Jan-2010","        804.95","        799.70","        803.65","        780.30","        782.95","        782.75","        790.73","    1838675","          1453899473.15","-"
"TATAMOTORS","EQ","22-Jan-2010","        782.75","        762.40","        787.50","        754.00","        781.95","        778.05","        773.79","    2512751","          1944342312.70","-"
"TATAMOTORS","EQ","25-Jan-2010","        778.05","        778.20","        783.00","        760.00","        761.30","        768.65","        773.57","    1671809","          1293266917.90","-"
"TATAMOTORS","EQ","27-Jan-2010","        768.65","        752.00","        762.40","        711.20","        716.00","        717.95","        731.59","    3184421","          2329690869.95","-"
"TATAMOTORS","EQ","28-Jan-2010","        717.95","        725.00","        734.65","        702.25","        716.30","        711.10","        718.71","    5366454","          3856946960.60","-"
"TATAMOTORS","EQ","29-Jan-2010","        711.10","        705.00","        711.80","        671.50","        692.20","        694.35","        691.24","    4135524","          2858642106.85","-"
"TATAMOTORS","EQ","01-Feb-2010","        694.35","        687.70","        723.35","        678.35","        717.45","        719.85","        703.89","    4769256","          3357051578.10","-"
"TATAMOTORS","EQ","02-Feb-2010","        719.85","        730.00","        740.00","        705.05","        706.10","        709.45","        722.29","    4317482","          3118486086.40","-"
"TATAMOTORS","EQ","03-Feb-2010","        709.45","        715.00","        727.00","        709.35","        721.00","        721.55","        721.15","    2308382","          1664694827.00","-"
"TATAMOTORS","EQ","04-Feb-2010","        721.55","        721.00","        725.00","        686.10","        690.95","        689.60","        701.36","    2842331","          1993485362.40","-"
"TATAMOTORS","EQ","05-Feb-2010","        689.60","        670.00","        678.50","        658.15","        669.00","        672.20","        670.17","    4402157","          2950204080.15","-"
"TATAMOTORS","EQ","06-Feb-2010","        672.20","        675.00","        682.50","        675.00","        680.20","        680.20","        679.17","     326199","           221545085.70","-"
"TATAMOTORS","EQ","08-Feb-2010","        680.20","        675.05","        687.90","        633.75","        676.55","        673.25","        666.76","    3433210","          2289111904.90","-"
"TATAMOTORS","EQ","09-Feb-2010","        673.25","        665.25","        688.00","        664.05","        675.20","        676.35","        678.72","    2648549","          1797623318.10","-"
"TATAMOTORS","EQ","10-Feb-2010","        676.35","        685.00","        694.00","        667.00","        668.30","        669.70","        677.75","    2660045","          1802835574.55","-"
"TATAMOTORS","EQ","11-Feb-2010","        669.70","        675.00","        691.90","        673.55","        690.00","        687.80","        683.75","    1998410","          1366409579.45","-"
"TATAMOTORS","EQ","15-Feb-2010","        687.80","        693.90","        702.40","        680.50","        684.80","        683.15","        690.67","    2403097","          1659741321.25","-"
"TATAMOTORS","EQ","16-Feb-2010","        683.15","        687.10","        709.00","        685.00","        707.80","        703.15","        696.68","    2023822","          1409952686.20","-"
"TATAMOTORS","EQ","17-Feb-2010","        703.15","        710.00","        722.00","        708.05","        711.60","        711.50","        713.87","    2477522","          1768627258.70","-"
"TATAMOTORS","EQ","18-Feb-2010","        711.50","        714.50","        719.90","        703.50","        712.00","        709.85","        711.60","    2346937","          1670085031.70","-"
"TATAMOTORS","EQ","19-Feb-2010","        709.85","        704.00","        709.40","        687.40","        701.00","        699.80","        699.01","    2505996","          1751704477.50","-"
"TATAMOTORS","EQ","22-Feb-2010","        699.80","        710.00","        714.70","        701.55","        704.00","        705.05","        707.55","    1719255","          1216456370.25","-"
"TATAMOTORS","EQ","23-Feb-2010","        705.05","        699.00","        711.90","        695.00","        701.80","        699.70","        701.63","    2583150","          1812411841.85","-"
"TATAMOTORS","EQ","24-Feb-2010","        699.70","        692.00","        698.35","        675.00","        683.00","        684.45","        684.32","    3052857","          2089124033.70","-"
"TATAMOTORS","EQ","25-Feb-2010","        684.45","        688.00","        688.00","        661.35","        670.00","        667.40","        667.95","    4692977","          3134677516.45","-"
"TATAMOTORS","EQ","26-Feb-2010","        667.40","        665.00","        720.65","        665.00","        715.55","        711.20","        698.45","    5526509","          3859978075.50","-"
"TATAMOTORS","EQ","02-Mar-2010","        711.20","        720.00","        807.60","        720.00","        806.60","        798.05","        780.75","    9871959","          7707523141.50","-"
"TATAMOTORS","EQ","03-Mar-2010","        798.05","        810.00","        813.95","        795.20","        811.10","        809.25","        805.44","    6852223","          5519040978.85","-"
"TATAMOTORS","EQ","04-Mar-2010","        809.25","        808.90","        829.70","        799.15","        808.00","        813.00","        814.50","    7319326","          5961598964.25","-"
"TATAMOTORS","EQ","05-Mar-2010","        813.00","        818.00","        818.00","        791.70","        794.50","        794.25","        803.02","    5344468","          4291690480.70","-"
"TATAMOTORS","EQ","08-Mar-2010","        794.25","        800.00","        817.10","        793.15","        794.40","        797.65","        802.17","    4041502","          3241961222.40","-"
"TATAMOTORS","EQ","09-Mar-2010","        797.65","        785.00","        785.00","        763.00","        777.85","        776.05","        773.46","   11411245","          8826096896.05","-"
"TATAMOTORS","EQ","10-Mar-2010","        776.05","        778.00","        792.80","        775.45","        780.00","        778.75","        784.27","    4505879","          3533805434.85","-"
"TATAMOTORS","EQ","11-Mar-2010","        778.75","        780.00","        782.80","        766.75","        771.10","        770.40","        772.92","    2616947","          2022697073.45","-"
"TATAMOTORS","EQ","12-Mar-2010","        770.40","        773.00","        779.05","        758.85","        761.20","        760.90","        767.69","    3569436","          2740206697.25","-"
"TATAMOTORS","EQ","15-Mar-2010","        760.90","        755.00","        775.70","        752.00","        771.35","        769.10","        767.37","    3471375","          2663817390.85","-"
"TATAMOTORS","EQ","16-Mar-2010","        769.10","        773.00","        788.35","        772.10","        785.60","        786.05","        780.06","    2849700","          2222944997.40","-"
"TATAMOTORS","EQ","17-Mar-2010","        786.05","        789.80","        795.75","        778.00","        778.50","        780.50","        787.58","    3721662","          2931114275.95","-"
"TATAMOTORS","EQ","18-Mar-2010","        780.50","        782.70","        789.00","        774.20","        781.00","        780.30","        779.53","    2039936","          1590183860.95","-"
"TATAMOTORS","EQ","19-Mar-2010","        780.30","        775.50","        786.45","        775.00","        782.55","        783.65","        782.44","    1971117","          1542272765.75","-"
"TATAMOTORS","EQ","22-Mar-2010","        783.65","        777.00","        783.25","        758.60","        759.95","        760.20","        770.47","    3003303","          2313955820.60","-"
"TATAMOTORS","EQ","23-Mar-2010","        760.20","        760.00","        768.45","        736.00","        738.70","        739.30","        746.53","    4765364","          3557490480.15","-"
"TATAMOTORS","EQ","25-Mar-2010","        739.30","        745.00","        753.00","        714.25","        724.40","        725.20","        723.02","    8706893","          6295260399.40","-"
"TATAMOTORS","EQ","26-Mar-2010","        725.20","        731.50","        756.80","        728.40","        746.90","        749.75","        742.19","    7802565","          5790952922.75","-"
"TATAMOTORS","EQ","29-Mar-2010","        749.75","        753.10","        759.50","        735.05","        740.55","        740.60","        744.05","    5205702","          3873287319.25","-"
"TATAMOTORS","EQ","30-Mar-2010","        740.60","        744.90","        759.60","        740.60","        757.15","        755.95","        752.42","    5530056","          4160931105.40","-"
"TATAMOTORS","EQ","31-Mar-2010","        755.95","        758.00","        766.50","        751.20","        755.50","        757.70","        758.67","    3197088","          2425526074.80","-"
"TATAMOTORS","EQ","01-Apr-2010","        757.70","        760.00","        780.00","        760.00","        779.70","        777.65","        769.70","    3958900","          3047182626.65","-"
"TATAMOTORS","EQ","05-Apr-2010","        777.65","        783.15","        788.00","        756.00","        782.50","        781.45","        781.75","    3188203","          2492364036.65","-"
"TATAMOTORS","EQ","06-Apr-2010","        781.45","        784.90","        785.90","        768.50","        772.50","        774.15","        774.27","    2358889","          1826418633.80","-"
"TATAMOTORS","EQ","07-Apr-2010","        774.15","        774.95","        798.00","        774.50","        797.10","        795.35","        787.99","    3973233","          3130866865.95","-"
"TATAMOTORS","EQ","08-Apr-2010","        795.35","        796.00","        797.00","        769.40","        779.10","        778.05","        780.98","    2248784","          1756251092.25","-"
"TATAMOTORS","EQ","09-Apr-2010","        778.05","        785.00","        814.35","        780.00","        809.95","        809.65","        802.23","    5807160","          4658702042.40","-"
"TATAMOTORS","EQ","12-Apr-2010","        809.65","        809.95","        809.95","        778.10","        780.85","        781.05","        790.67","    5893176","          4659580060.30","-"
"TATAMOTORS","EQ","13-Apr-2010","        781.05","        783.00","        786.70","        761.10","        775.50","        774.70","        771.23","    9792841","          7552559921.65","-"
"TATAMOTORS","EQ","15-Apr-2010","        774.70","        780.00","        797.40","        772.00","        776.00","        775.35","        786.82","    6006254","          4725854214.35","-"
"TATAMOTORS","EQ","16-Apr-2010","        775.35","        775.00","        789.45","        774.30","        784.55","        784.75","        782.14","    3366696","          2633227332.75","-"
"TATAMOTORS","EQ","19-Apr-2010","        784.75","        766.25","        779.50","        763.40","        774.90","        775.80","        772.54","    3611547","          2790068133.20","-"
"TATAMOTORS","EQ","20-Apr-2010","        775.80","        777.00","        798.85","        777.00","        792.50","        792.35","        788.58","    4193100","          3306600329.10","-"
"TATAMOTORS","EQ","21-Apr-2010","        792.35","        794.20","        812.00","        775.15","        806.75","        809.40","        804.83","    4938722","          3974833268.20","-"
